date,close
2025-04-11,363.6085475336767
2025-04-14,363.7863106663102
2025-04-15,364.4284449724805
2025-04-16,360.31217220378784
2025-04-17,360.55273556737404
2025-04-18,363.3542210812906
2025-04-21,371.37241467692695
2025-04-22,376.82752724651596
2025-04-23,389.11125182230967
2025-04-24,384.7492316361838
2025-04-25,389.8990268264547
2025-04-28,391.0882695787095
2025-04-29,404.05168965764034
2025-04-30,399.2739908453608
2025-05-01,394.3645866757014
2025-05-02,390.93720755854923
2025-05-05,378.59984076670855
2025-05-06,375.72765920657906
2025-05-07,371.5619704350486
2025-05-08,372.5116482008434
2025-05-09,374.53302292259224
2025-05-12,385.18570186843016
2025-05-13,390.7926026767534
2025-05-14,387.52809524120573
2025-05-15,382.42193977491235
2025-05-16,385.3584766135446
2025-05-19,377.8426382950473
2025-05-20,388.3360392668209
2025-05-21,395.32282665410025
2025-05-22,392.6592858272868
2025-05-23,382.6869109022516
2025-05-26,390.5733555249012
2025-05-27,390.01948435603435
2025-05-28,397.3780773971919
2025-05-29,387.9934318564019
2025-05-30,384.6215263040861
2025-06-02,384.76716535881366
2025-06-03,385.1537443567673
2025-06-04,382.6691244568854
2025-06-05,386.3591067684142
2025-06-06,380.2877413684852
2025-06-09,379.5896500992564
2025-06-10,380.388471645536
2025-06-11,383.43788721467047
2025-06-12,387.64582016130885
2025-06-13,381.22267181618093
2025-06-16,372.5644520721423
2025-06-17,379.8164758839023
2025-06-18,381.82369588042144
2025-06-19,377.6513945536141
2025-06-20,386.55161057279037
2025-06-23,387.33828929878706
2025-06-24,394.3062950933291
2025-06-25,394.8239314156843
2025-06-26,407.1468675554883
2025-06-27,417.9892344981494
2025-06-30,416.5536662608951
2025-07-01,422.74930398556273
2025-07-02,426.96861227920044
2025-07-03,435.8621436155008
2025-07-04,429.6842981392855
2025-07-07,434.2349865298802
2025-07-08,441.2593311676895
2025-07-09,429.7508058248808
2025-07-10,422.25213657686925
2025-07-11,409.4627600573097
2025-07-14,407.93091789517734
2025-07-15,412.4439122360772
2025-07-16,421.86221571187724
2025-07-17,422.45764120019936
2025-07-18,432.9046947196198
2025-07-21,424.0727801212763
2025-07-22,413.3646300553062
2025-07-23,413.14421763425037
2025-07-24,415.64827719087634
2025-07-25,415.56912893825603
2025-07-28,402.8063229872797
2025-07-29,402.3886931528665
2025-07-30,394.63585309732355
2025-07-31,398.7183958173037
2025-08-01,401.03055330494647
2025-08-04,395.49705480967305
2025-08-05,392.56721114055415
2025-08-06,386.4477938295417
2025-08-07,386.2003951847839
2025-08-08,391.8494004278687
2025-08-11,386.1731128443563
2025-08-12,389.20870295694783
2025-08-13,386.2297523696383
2025-08-14,381.75215513036966
2025-08-15,381.25379471825335
2025-08-18,375.44781989853897
2025-08-19,372.4424578742944
2025-08-20,365.8620818134207
2025-08-21,376.7541168477638
2025-08-22,377.0664284085185
2025-08-25,373.2219033645645
2025-08-26,374.53179977906393
2025-08-27,374.013102919752
2025-08-28,372.8856239670426
2025-08-29,376.43269865171476
2025-09-01,380.8228885344491
2025-09-02,377.9067307099512
2025-09-03,374.75601889708634
2025-09-04,373.3222865175239
2025-09-05,360.5439061144466
2025-09-08,352.45767572515945
2025-09-09,359.7898929375574
2025-09-10,368.7754712683341
2025-09-11,367.5085281669616
2025-09-12,370.79712473886724
2025-09-15,372.6395238119779
2025-09-16,389.9610058441704
2025-09-17,396.62685252463757
2025-09-18,395.9848073050217
2025-09-19,390.42791028856357
2025-09-22,381.13701646451636
2025-09-23,382.41457041645754
2025-09-24,378.1907016074515
2025-09-25,370.2359118934856
2025-09-26,366.75621514600664
2025-09-29,360.91627522598543
2025-09-30,370.15830322918924
2025-10-01,375.1645448675351
2025-10-02,375.23222844573127
2025-10-03,383.6746391724285
2025-10-06,384.2350054269815
2025-10-07,379.3862428320365
2025-10-08,388.16784352052133
2025-10-09,391.42210711620686
2025-10-10,385.449517618472
2025-10-13,384.46466319898553
2025-10-14,379.5303384447684
2025-10-15,371.7719807978884
2025-10-16,377.0484153133732
2025-10-17,387.96066761490096
2025-10-20,379.9382176705341
2025-10-21,383.2606020617086
2025-10-22,379.63509530079796
2025-10-23,376.975037457054
2025-10-24,373.73836414160195
2025-10-27,369.00688819744073
2025-10-28,369.3861624879729
2025-10-29,364.8928562159192
2025-10-30,366.4826405274124
2025-10-31,366.31641439448026
2025-11-03,365.1133504424786
2025-11-04,360.25243030679354
2025-11-05,357.2437569323577
2025-11-06,361.3988120514534
2025-11-07,364.22269484322294
2025-11-10,358.99124456739605
2025-11-11,359.6338333600431
2025-11-12,363.7950869827847
2025-11-13,354.7944039170535
2025-11-14,357.79255957174405
2025-11-17,354.3436695784213
2025-11-18,357.4827930705828
2025-11-19,353.4972576817412
2025-11-20,344.0329937636892
2025-11-21,335.73727920108234
2025-11-24,336.080159022282
2025-11-25,337.49029676519194
2025-11-26,333.01357256157877
2025-11-27,336.3033759749723
2025-11-28,328.02264489489687
2025-12-01,327.7959166334691
2025-12-02,321.93976292957245
2025-12-03,318.88856542822987
2025-12-04,319.21095541234774
2025-12-05,315.1869181132438
2025-12-08,313.46337103624035
2025-12-09,318.2889490909396
2025-12-10,315.6301611723224
2025-12-11,319.6813947609975
2025-12-12,314.3601052349057
2025-12-15,316.95265272332625
2025-12-16,323.9013734951467
2025-12-17,311.9900081814509
2025-12-18,308.3542548247954
2025-12-19,311.1159007875966
2025-12-22,310.26167583513995
2025-12-23,312.0820394476627
2025-12-24,309.3482701265002
2025-12-25,309.8428706220186
2025-12-26,309.2122912606395
2025-12-29,314.7214434527012
2025-12-30,316.0169353114602
2025-12-31,317.7120627713836
2026-01-01,315.8445021824932
2026-01-02,313.629139356599
2026-01-05,311.6882853158932
2026-01-06,313.625983479944
2026-01-07,311.7395961975823
2026-01-08,313.1881325295981
2026-01-09,323.03195247503004
2026-01-12,327.34987876775415
2026-01-13,325.8472272754258
2026-01-14,331.8161648321348
2026-01-15,329.8846196030076
2026-01-16,319.898395934028
2026-01-19,315.1570875454252
2026-01-20,306.40773467317854
2026-01-21,304.88406023829793
2026-01-22,305.05975750982424
2026-01-23,312.822478836524
2026-01-26,314.4503790520813
2026-01-27,313.51127050078003
