date,close
2025-07-09,163.67540413809448
2025-07-10,164.17780708052865
2025-07-11,164.86706523151778
2025-07-14,166.8499779870993
2025-07-15,163.8042549972784
2025-07-16,160.6089500973401
2025-07-17,161.91456008535772
2025-07-18,162.684426594163
2025-07-21,163.34450120800807
2025-07-22,164.24236070799083
2025-07-23,162.61630043202555
2025-07-24,163.2316088770649
2025-07-25,163.9981587297399
2025-07-28,162.2900734187243
2025-07-29,166.8807106766969
2025-07-30,168.11687850865653
2025-07-31,165.1631401926168
2025-08-01,166.83926597027593
2025-08-04,164.4500901338359
2025-08-05,166.44096717130205
2025-08-06,169.38346599240924
2025-08-07,167.3491307987905
2025-08-08,169.81763790595025
2025-08-11,170.92004542709682
2025-08-12,173.07891983907592
2025-08-13,178.0552667239689
2025-08-14,177.45329360729934
2025-08-15,175.500235122239
2025-08-18,173.21123531961712
2025-08-19,171.1435860815333
2025-08-20,170.99699721172556
2025-08-21,171.9233357601865
2025-08-22,172.6884568388391
2025-08-25,174.88293835787528
2025-08-26,174.96951037521993
2025-08-27,178.83686341524117
2025-08-28,178.18055850520045
2025-08-29,185.5042315927255
2025-09-01,187.3008419709004
2025-09-02,184.94883724321434
2025-09-03,182.03341705945405
2025-09-04,183.40541862032654
2025-09-05,182.84567596058136
2025-09-08,184.85880820804644
2025-09-09,186.22649799967692
2025-09-10,186.07892584871865
2025-09-11,183.7711925443691
2025-09-12,179.65054468708666
2025-09-15,178.50119003524625
2025-09-16,180.84776345122918
2025-09-17,181.48279340218724
2025-09-18,178.14603593905667
2025-09-19,178.66225218144805
2025-09-22,179.7484759201076
2025-09-23,177.41932005656653
2025-09-24,177.8816529091707
2025-09-25,178.09033135080693
2025-09-26,175.09047906424038
2025-09-29,176.08268361285732
2025-09-30,177.61667508291345
2025-10-01,180.55547949679644
2025-10-02,183.46369216264353
2025-10-03,179.72744663792056
2025-10-06,177.25307137465617
2025-10-07,178.6756210407536
2025-10-08,180.10623908498462
2025-10-09,181.55172048266016
2025-10-10,192.09823645909628
2025-10-13,193.80087183476488
2025-10-14,197.16011626270432
2025-10-15,200.04063077666032
2025-10-16,202.05521371779744
2025-10-17,201.160303362846
2025-10-20,203.51076863341714
2025-10-21,201.21264806255977
2025-10-22,200.5582483723889
2025-10-23,199.15826090225443
2025-10-24,199.46259704872085
2025-10-27,206.44775296268196
2025-10-28,200.72729674063083
2025-10-29,202.8537822227718
2025-10-30,198.00745564561592
2025-10-31,196.6651674625638
2025-11-03,199.93654678546827
2025-11-04,200.1893066251827
2025-11-05,197.01306871998156
2025-11-06,194.95830995817616
2025-11-07,197.0041958799189
2025-11-10,194.90501777399848
2025-11-11,195.5963222580778
2025-11-12,195.78870641901102
2025-11-13,193.9338031935379
2025-11-14,200.22873180065346
2025-11-17,202.19273244873932
2025-11-18,196.1113535705548
2025-11-19,196.71867409735347
2025-11-20,194.8249033613105
2025-11-21,197.37447946342343
2025-11-24,195.08734128408062
2025-11-25,194.81011307675323
2025-11-26,196.34420554448383
2025-11-27,198.95289904307734
2025-11-28,195.4305481643692
2025-12-01,194.5086009305877
2025-12-02,193.18123929097996
2025-12-03,191.34602940056303
2025-12-04,196.47062309387582
2025-12-05,197.72306941721587
2025-12-08,194.0427986535904
2025-12-09,196.77257900794862
2025-12-10,203.09534300080915
2025-12-11,206.3016048971302
2025-12-12,201.66176844246718
2025-12-15,200.25749448088533
2025-12-16,204.12319851621976
2025-12-17,202.01765915355907
2025-12-18,203.4231548807197
2025-12-19,205.84785937258343
2025-12-22,203.0475139299717
2025-12-23,202.92713105068853
2025-12-24,193.12189295567606
2025-12-25,190.21235431733956
2025-12-26,189.54879428310372
2025-12-29,186.05792195636604
2025-12-30,190.66958515776702
2025-12-31,186.63651908452368
2026-01-01,185.4605844716571
2026-01-02,185.87993100516323
2026-01-05,189.95425167743267
2026-01-06,185.9200161463473
2026-01-07,189.21962350491364
2026-01-08,189.30543383126653
2026-01-09,186.57515164647933
2026-01-12,187.92437957877877
2026-01-13,188.54187943949918
2026-01-14,186.90095173196863
2026-01-15,187.15271315925085
2026-01-16,186.12717169715123
2026-01-19,186.4999397848131
2026-01-20,188.40819973066635
2026-01-21,192.94700078667316
2026-01-22,189.42239306652064
2026-01-23,195.53988407921278
2026-01-26,189.8728807139704
2026-01-27,189.49754447952685
